call_id,Customer  Id,Call Type,Date Created Local,Created At Local,Call Started Local,Scheduled Start Date Local,Scheduled Start Time Local,Scheduled End Time Local,Status,Booking Title,Booked By Staff Id,Staff First Joined Activity Timestamps Local,Staff Joined Activities Timestamps Local,Staff Joined Count,Staff Left Activities Timestamps UTC,Customer Joined Count,Customer Joined Activities Timestamps UTC,Customer Left Activities Timestamps UTC,Customer Enabled Video,Call Result,Call Duration (Sec),Staff Score,Avg Customer Rating (Overall),"Rating Question ""How Was The Stream Quality""","Rating Question ""Did you find your rep helpful?""","Rating Question ""How likely are you to use this service again""?",purchase_made_after_call,purchase_value_usd,timestamp of checkout,days_between_call_and_purchase
7947198,,BOOKING,10/02/2021,10/02/2021 16:56,,12/02/2021,12/02/2021 13:15,12/02/2021 13:45,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7947653,,BOOKING,10/02/2021,10/02/2021 17:04,,13/02/2021,13/02/2021 13:15,13/02/2021 13:45,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7948746,,BOOKING,10/02/2021,10/02/2021 17:22,,12/02/2021,12/02/2021 15:15,12/02/2021 15:45,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7949481,,BOOKING,10/02/2021,10/02/2021 17:36,,15/02/2021,15/02/2021 11:30,15/02/2021 12:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7949622,,BOOKING,10/02/2021,10/02/2021 17:38,,11/02/2021,11/02/2021 12:30,11/02/2021 13:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7949752,,BOOKING,10/02/2021,10/02/2021 17:41,,11/02/2021,11/02/2021 11:45,11/02/2021 12:05,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7950491,,BOOKING,10/02/2021,10/02/2021 17:54,,15/02/2021,15/02/2021 12:30,15/02/2021 13:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7951948,,BOOKING,10/02/2021,10/02/2021 18:25,,11/02/2021,11/02/2021 11:00,11/02/2021 11:20,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7956542,,BOOKING,10/02/2021,10/02/2021 20:48,,15/02/2021,15/02/2021 12:30,15/02/2021 13:00,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7956629,,BOOKING,10/02/2021,10/02/2021 20:52,,15/02/2021,15/02/2021 16:00,15/02/2021 16:30,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7956662,,BOOKING,10/02/2021,10/02/2021 20:54,,15/02/2021,15/02/2021 18:15,15/02/2021 18:45,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7957474,,BOOKING,10/02/2021,10/02/2021 21:31,,16/02/2021,16/02/2021 15:30,16/02/2021 16:00,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7963274,,BOOKING,11/02/2021,11/02/2021 09:58,,12/02/2021,12/02/2021 14:15,12/02/2021 14:25,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7963674,,BOOKING,11/02/2021,11/02/2021 10:09,,11/02/2021,11/02/2021 12:30,11/02/2021 13:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7963777,,BOOKING,11/02/2021,11/02/2021 10:11,,11/02/2021,11/02/2021 13:15,11/02/2021 13:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7964884,,BOOKING,11/02/2021,11/02/2021 10:41,,11/02/2021,11/02/2021 11:15,11/02/2021 11:35,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7998200,,BOOKING,11/02/2021,11/02/2021 20:37,,15/02/2021,15/02/2021 11:15,15/02/2021 11:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
7998935,,BOOKING,11/02/2021,11/02/2021 21:07,,15/02/2021,15/02/2021 16:45,15/02/2021 16:55,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8121457,,BOOKING,15/02/2021,15/02/2021 15:49,,17/02/2021,17/02/2021 11:45,17/02/2021 12:00,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8121961,,BOOKING,15/02/2021,15/02/2021 16:08,,17/02/2021,17/02/2021 12:15,17/02/2021 12:35,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8123052,,BOOKING,15/02/2021,15/02/2021 16:22,,18/02/2021,18/02/2021 12:30,18/02/2021 12:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127508,,BOOKING,15/02/2021,15/02/2021 17:27,,16/02/2021,16/02/2021 17:00,16/02/2021 17:10,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127591,,BOOKING,15/02/2021,15/02/2021 17:29,,16/02/2021,16/02/2021 15:00,16/02/2021 15:10,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127650,,BOOKING,15/02/2021,15/02/2021 17:30,,16/02/2021,16/02/2021 15:30,16/02/2021 15:40,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127811,,BOOKING,15/02/2021,15/02/2021 17:32,,16/02/2021,16/02/2021 12:45,16/02/2021 12:55,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127923,,BOOKING,15/02/2021,15/02/2021 17:34,,16/02/2021,16/02/2021 11:15,16/02/2021 11:25,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8127954,,BOOKING,15/02/2021,15/02/2021 17:35,,16/02/2021,16/02/2021 16:00,16/02/2021 16:10,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128259,,BOOKING,15/02/2021,15/02/2021 17:40,,16/02/2021,16/02/2021 16:30,16/02/2021 16:40,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128269,,BOOKING,15/02/2021,15/02/2021 17:40,,16/02/2021,16/02/2021 11:45,16/02/2021 12:05,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128425,,BOOKING,15/02/2021,15/02/2021 17:42,,17/02/2021,17/02/2021 14:00,17/02/2021 14:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128457,,BOOKING,15/02/2021,15/02/2021 17:43,,16/02/2021,16/02/2021 13:15,16/02/2021 13:45,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128591,,BOOKING,15/02/2021,15/02/2021 17:45,,16/02/2021,16/02/2021 12:15,16/02/2021 12:25,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128683,,BOOKING,15/02/2021,15/02/2021 17:46,,16/02/2021,16/02/2021 14:00,16/02/2021 14:10,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8128803,,BOOKING,15/02/2021,15/02/2021 17:48,,16/02/2021,16/02/2021 14:00,16/02/2021 14:40,CANCELLED,Live expert booking - All Goods,21558,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8142627,,BOOKING,16/02/2021,16/02/2021 10:58,,16/02/2021,16/02/2021 11:45,16/02/2021 11:55,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8142980,,BOOKING,16/02/2021,16/02/2021 11:05,,16/02/2021,16/02/2021 13:30,16/02/2021 13:45,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8143538,,BOOKING,16/02/2021,16/02/2021 11:17,,16/02/2021,16/02/2021 13:30,16/02/2021 14:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8143722,,BOOKING,16/02/2021,16/02/2021 11:20,,24/02/2021,24/02/2021 13:00,24/02/2021 13:15,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8144757,,BOOKING,16/02/2021,16/02/2021 11:39,,16/02/2021,16/02/2021 12:45,16/02/2021 13:00,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8148945,,BOOKING,16/02/2021,16/02/2021 12:53,,16/02/2021,16/02/2021 13:45,16/02/2021 13:55,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8149742,,BOOKING,16/02/2021,16/02/2021 13:07,,17/02/2021,17/02/2021 15:15,17/02/2021 15:35,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8155299,,BOOKING,16/02/2021,16/02/2021 14:45,,17/02/2021,17/02/2021 18:45,17/02/2021 19:00,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8156768,,BOOKING,16/02/2021,16/02/2021 15:10,,17/02/2021,17/02/2021 18:00,17/02/2021 18:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8187844,,BOOKING,17/02/2021,17/02/2021 13:26,,18/02/2021,18/02/2021 13:30,18/02/2021 13:40,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8194295,,BOOKING,17/02/2021,17/02/2021 15:18,,18/02/2021,18/02/2021 15:30,18/02/2021 15:40,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8209025,,BOOKING,17/02/2021,17/02/2021 20:13,,19/02/2021,19/02/2021 11:15,19/02/2021 11:25,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8255802,,BOOKING,19/02/2021,19/02/2021 09:38,,20/02/2021,20/02/2021 11:15,20/02/2021 11:25,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8315859,,BOOKING,20/02/2021,20/02/2021 18:06,,22/02/2021,22/02/2021 12:45,22/02/2021 13:05,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8323594,,BOOKING,21/02/2021,21/02/2021 09:04,,22/02/2021,22/02/2021 18:45,22/02/2021 18:55,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8329943,,BOOKING,21/02/2021,21/02/2021 13:03,,22/02/2021,22/02/2021 16:15,22/02/2021 16:25,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8345428,,BOOKING,21/02/2021,21/02/2021 22:00,,23/02/2021,23/02/2021 12:15,23/02/2021 12:25,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8478072,,BOOKING,25/02/2021,25/02/2021 18:17,,26/02/2021,26/02/2021 18:15,26/02/2021 18:25,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8479914,,BOOKING,25/02/2021,25/02/2021 20:10,,27/02/2021,27/02/2021 12:00,27/02/2021 12:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8769622,,BOOKING,06/03/2021,06/03/2021 11:57,,07/03/2021,07/03/2021 13:00,07/03/2021 13:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8797722,,BOOKING,07/03/2021,07/03/2021 10:22,,08/03/2021,08/03/2021 11:15,08/03/2021 11:25,CANCELLED,Live expert booking - All Goods,22337,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8855885,,BOOKING,08/03/2021,08/03/2021 22:45,,11/03/2021,11/03/2021 13:15,11/03/2021 13:25,CANCELLED,Live expert booking - All Goods,22337,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8920444,,BOOKING,10/03/2021,10/03/2021 18:29,,12/03/2021,12/03/2021 11:30,12/03/2021 11:40,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8949328,,BOOKING,11/03/2021,11/03/2021 16:18,,12/03/2021,12/03/2021 16:15,12/03/2021 16:25,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
8962282,,BOOKING,11/03/2021,11/03/2021 22:14,,13/03/2021,13/03/2021 13:15,13/03/2021 13:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9027075,,BOOKING,14/03/2021,14/03/2021 12:59,,15/03/2021,15/03/2021 18:00,15/03/2021 18:10,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9070052,,BOOKING,15/03/2021,15/03/2021 22:48,,17/03/2021,17/03/2021 16:30,17/03/2021 16:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9082658,,BOOKING,16/03/2021,16/03/2021 14:40,,17/03/2021,17/03/2021 14:45,17/03/2021 14:55,CANCELLED,Live expert booking - All Goods,22337,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9092684,,BOOKING,16/03/2021,16/03/2021 19:05,,17/03/2021,17/03/2021 19:15,17/03/2021 19:25,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9126213,,BOOKING,18/03/2021,18/03/2021 07:20,,19/03/2021,19/03/2021 11:15,19/03/2021 11:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9127716,,BOOKING,18/03/2021,18/03/2021 10:12,,19/03/2021,19/03/2021 11:15,19/03/2021 11:25,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9177041,,BOOKING,19/03/2021,19/03/2021 20:29,,21/03/2021,21/03/2021 13:00,21/03/2021 13:10,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9181831,,BOOKING,20/03/2021,20/03/2021 10:00,,21/03/2021,21/03/2021 13:00,21/03/2021 13:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9185851,,BOOKING,20/03/2021,20/03/2021 11:56,,21/03/2021,21/03/2021 13:00,21/03/2021 13:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9187485,,BOOKING,20/03/2021,20/03/2021 12:39,,21/03/2021,21/03/2021 14:00,21/03/2021 14:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9237170,,BOOKING,22/03/2021,22/03/2021 14:55,,23/03/2021,23/03/2021 15:00,23/03/2021 15:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9252855,,BOOKING,22/03/2021,22/03/2021 22:57,,24/03/2021,24/03/2021 18:45,24/03/2021 18:55,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9264246,,BOOKING,23/03/2021,23/03/2021 13:46,,24/03/2021,24/03/2021 13:45,24/03/2021 13:55,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9443459,,BOOKING,29/03/2021,29/03/2021 12:52,,30/03/2021,30/03/2021 18:00,30/03/2021 18:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9447876,,BOOKING,29/03/2021,29/03/2021 14:24,,30/03/2021,30/03/2021 14:30,30/03/2021 14:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9514864,,BOOKING,31/03/2021,31/03/2021 18:23,,01/04/2021,01/04/2021 18:30,01/04/2021 18:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9520980,,BOOKING,01/04/2021,01/04/2021 06:58,,06/04/2021,06/04/2021 10:15,06/04/2021 10:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9535084,,BOOKING,01/04/2021,01/04/2021 15:38,,03/04/2021,03/04/2021 11:30,03/04/2021 11:40,CANCELLED,Live expert booking - All Goods,22853,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9551065,,BOOKING,02/04/2021,02/04/2021 11:32,,03/04/2021,03/04/2021 11:30,03/04/2021 11:40,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9557773,,BOOKING,02/04/2021,02/04/2021 14:41,,03/04/2021,03/04/2021 15:00,03/04/2021 15:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9567833,,BOOKING,02/04/2021,02/04/2021 21:22,,04/04/2021,04/04/2021 12:15,04/04/2021 12:25,CANCELLED,Live expert booking - All Goods,22858,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9569230,,BOOKING,02/04/2021,02/04/2021 23:44,,04/04/2021,04/04/2021 12:45,04/04/2021 12:55,CANCELLED,Live expert booking - All Goods,22858,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9569827,,BOOKING,03/04/2021,03/04/2021 06:51,,04/04/2021,04/04/2021 13:00,04/04/2021 13:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9573962,,BOOKING,03/04/2021,03/04/2021 10:53,,04/04/2021,04/04/2021 13:30,04/04/2021 13:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9582339,,BOOKING,03/04/2021,03/04/2021 14:23,,04/04/2021,04/04/2021 14:30,04/04/2021 14:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9615731,,BOOKING,05/04/2021,05/04/2021 16:13,,06/04/2021,06/04/2021 16:15,06/04/2021 16:25,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9622301,,BOOKING,05/04/2021,05/04/2021 20:39,,07/04/2021,07/04/2021 18:45,07/04/2021 18:55,CANCELLED,Live expert booking - All Goods,22337,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9641097,,BOOKING,06/04/2021,06/04/2021 14:58,,07/04/2021,07/04/2021 15:00,07/04/2021 15:10,CANCELLED,Live expert booking - All Goods,22852,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9659841,,BOOKING,07/04/2021,07/04/2021 09:56,,08/04/2021,08/04/2021 12:00,08/04/2021 12:10,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9675915,,BOOKING,07/04/2021,07/04/2021 15:48,,08/04/2021,08/04/2021 18:45,08/04/2021 18:55,CANCELLED,Live expert booking - All Goods,22337,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9700071,,BOOKING,08/04/2021,08/04/2021 13:54,,09/04/2021,09/04/2021 14:00,09/04/2021 14:10,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9722978,,BOOKING,09/04/2021,09/04/2021 12:27,,10/04/2021,10/04/2021 12:30,10/04/2021 12:40,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9735194,,BOOKING,09/04/2021,09/04/2021 18:14,,10/04/2021,10/04/2021 18:15,10/04/2021 18:25,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9790639,,BOOKING,12/04/2021,12/04/2021 13:08,,13/04/2021,13/04/2021 13:15,13/04/2021 13:25,CANCELLED,Live expert booking - All Goods,22851,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9800124,,BOOKING,12/04/2021,12/04/2021 16:58,,14/04/2021,14/04/2021 14:00,14/04/2021 14:10,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9802537,,BOOKING,12/04/2021,12/04/2021 18:18,,14/04/2021,14/04/2021 10:15,14/04/2021 10:25,CANCELLED,Live expert booking - All Goods,22854,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9824841,,BOOKING,13/04/2021,13/04/2021 16:43,,14/04/2021,14/04/2021 16:45,14/04/2021 16:55,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9830515,,BOOKING,13/04/2021,13/04/2021 21:16,,15/04/2021,15/04/2021 18:30,15/04/2021 18:45,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9839694,,BOOKING,14/04/2021,14/04/2021 12:40,,15/04/2021,15/04/2021 18:15,15/04/2021 18:30,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9842295,,BOOKING,14/04/2021,14/04/2021 13:53,,15/04/2021,15/04/2021 18:00,15/04/2021 18:15,CANCELLED,Live expert booking - All Goods,22852,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9847096,,BOOKING,14/04/2021,14/04/2021 16:13,,16/04/2021,16/04/2021 14:00,16/04/2021 14:10,CANCELLED,Live expert booking - All Goods,22853,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9847542,,BOOKING,14/04/2021,14/04/2021 16:27,,15/04/2021,15/04/2021 16:30,15/04/2021 16:40,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9850208,,BOOKING,14/04/2021,14/04/2021 18:08,,15/04/2021,15/04/2021 18:45,15/04/2021 18:55,CANCELLED,Live expert booking - All Goods,21555,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9854122,,BOOKING,14/04/2021,14/04/2021 22:16,,16/04/2021,16/04/2021 18:30,16/04/2021 18:40,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9907756,,BOOKING,17/04/2021,17/04/2021 12:51,,18/04/2021,18/04/2021 17:00,18/04/2021 17:10,CANCELLED,Live expert booking - All Goods,22858,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9914397,,BOOKING,17/04/2021,17/04/2021 17:48,,18/04/2021,18/04/2021 17:45,18/04/2021 17:55,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9915314,,BOOKING,17/04/2021,17/04/2021 18:42,,19/04/2021,19/04/2021 11:00,19/04/2021 11:10,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9919336,,BOOKING,18/04/2021,18/04/2021 09:17,,19/04/2021,19/04/2021 10:15,19/04/2021 10:25,CANCELLED,Live expert booking - All Goods,22851,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9931160,,BOOKING,18/04/2021,18/04/2021 20:36,,20/04/2021,20/04/2021 11:30,20/04/2021 11:40,CANCELLED,Live expert booking - All Goods,22853,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
9948063,,BOOKING,19/04/2021,19/04/2021 16:20,,20/04/2021,20/04/2021 16:30,20/04/2021 16:40,CANCELLED,Live expert booking - All Goods,21556,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10033922,,BOOKING,23/04/2021,23/04/2021 17:18,,24/04/2021,24/04/2021 17:15,24/04/2021 17:25,CANCELLED,Live expert booking - All Goods,21998,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10095192,,BOOKING,27/04/2021,27/04/2021 07:50,,28/04/2021,28/04/2021 10:15,28/04/2021 10:25,CANCELLED,Live expert booking - All Goods,21557,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10124038,,BOOKING,28/04/2021,28/04/2021 10:58,,29/04/2021,29/04/2021 11:00,29/04/2021 11:10,CANCELLED,Live expert booking - All Goods,22851,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10157510,,BOOKING,29/04/2021,29/04/2021 17:20,,30/04/2021,30/04/2021 17:30,30/04/2021 17:40,CANCELLED,Live expert booking - All Goods,22017,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10384396,,BOOKING,11/05/2021,11/05/2021 09:46,,20/05/2021,20/05/2021 11:15,20/05/2021 11:25,CANCELLED,Live expert booking - All Goods,22851,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10388462,,BOOKING,11/05/2021,11/05/2021 12:24,,12/05/2021,12/05/2021 12:30,12/05/2021 12:50,CANCELLED,Live expert booking - All Goods,22851,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10435680,,BOOKING,13/05/2021,13/05/2021 18:45,,14/05/2021,14/05/2021 18:45,14/05/2021 18:55,CANCELLED,Live expert booking - All Goods,22613,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10443234,,BOOKING,14/05/2021,14/05/2021 11:10,,17/05/2021,17/05/2021 11:00,17/05/2021 11:10,CANCELLED,Live expert booking - All Goods,22853,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10470753,,BOOKING,15/05/2021,15/05/2021 16:23,,16/05/2021,16/05/2021 16:30,16/05/2021 16:40,CANCELLED,Live expert booking - All Goods,22613,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
10472921,,BOOKING,15/05/2021,15/05/2021 18:07,,17/05/2021,17/05/2021 18:00,17/05/2021 18:10,CANCELLED,Live expert booking - All Goods,22613,,,0,,0,,,0,Booking - No one joined,0,,,,,,NO,,,
